종목코드,종목명,시장
267490,RISE 미국장기국채선물레버리지(합성 H),KOSPI
760012,키움 반도체TOP10 ETN,KOSPI
464060,HANARO 글로벌반도체TOP10 SOLACTIVE,KOSPI
435530,KIWOOM TDF2030액티브,KOSPI
610013,메리츠 인버스 2X 금 선물 ETN(H),KOSPI
000545,흥국화재우,KOSPI
315270,TIGER 200커뮤니케이션서비스,KOSPI
380340,ACE Fn5G플러스,KOSPI
316300,ACE 싱가포르리츠,KOSPI
550063,N2 인버스 레버리지 금 선물 ETN(H),KOSPI
189400,PLUS 글로벌MSCI(합성 H),KOSPI
441330,KIWOOM 차이나A50커넥트MSCI,KOSPI
176950,KODEX 국채선물10년인버스,KOSPI
570070,한투 인버스 2X 플래티넘 선물 ETN,KOSPI
530084,삼성 인버스 금 선물 ETN(H),KOSPI
520069,미래에셋 -2X 홍콩H 선물 ETN(H),KOSPI
205720,ACE 일본TOPIX인버스(합성 H),KOSPI
456200,PLUS 미국달러SOFR금리액티브(합성),KOSPI
090355,노루페인트우,KOSPI
610023,메리츠 레버리지 미국채10년 ETN(H),KOSPI
174350,TIGER 로우볼,KOSPI
530090,삼성 인버스 은 선물 ETN(H),KOSPI
490330,KoAct 미국뇌질환치료제액티브,KOSPI
429980,SOL 한국형글로벌전기차&2차전지액티브,KOSPI
219900,ACE 중국본토CSI300레버리지(합성),KOSPI
139290,TIGER 200 경기소비재,KOSPI
469530,RISE 미국달러선물인버스,KOSPI
140570,RISE 수출주,KOSPI
580053,KB 레버리지 콩 선물 ETN,KOSPI
266390,KODEX 경기소비재,KOSPI
244670,KODEX 밸류Plus,KOSPI
000145,하이트진로홀딩스우,KOSPI
007575,일양약품우,KOSPI
304670,KODEX 미국30년국채울트라선물인버스(H),KOSPI
226380,ACE Fn성장소비주도주,KOSPI
580033,KB 인버스 2X 구리 선물 ETN(H),KOSPI
139240,TIGER 200 철강소재,KOSPI
570062,한투 인버스 2X 은 선물 ETN,KOSPI
314700,HANARO 농업융복합산업,KOSPI
483020,KIWOOM 의료AI,KOSPI
459370,SOL 유럽탄소배출권선물인버스ICE(H),KOSPI
432600,RISE 국채선물3년,KOSPI
105010,TIGER 라틴35,KOSPI
450180,KODEX 한중전기차(합성),KOSPI
433250,UNICORN R&D 액티브,KOSPI
437370,RISE 글로벌농업경제,KOSPI
261920,ACE 필리핀MSCI(합성),KOSPI
401590,HANARO 글로벌탄소배출권선물ICE(합성),KOSPI
267450,RISE 미국장기국채선물인버스(H),KOSPI
530122,삼성 인버스 2X 항셍테크 ETN(H) B,KOSPI
301400,PLUS 코스닥150,KOSPI
481200,SOL 미국테크TOP10인버스(합성),KOSPI
489860,KIWOOM 글로벌전력GRID인프라,KOSPI
402460,HANARO Fn K-메타버스MZ,KOSPI
461580,TIGER 코스닥글로벌,KOSPI
395750,PLUS ESG가치주액티브,KOSPI
610062,메리츠 인버스 3X 국채30년 ETN,KOSPI
397420,RISE 국채선물5년추종,KOSPI
138920,KODEX 콩선물(H),KOSPI
307510,TIGER 의료기기,KOSPI
760010,키움 2차전지산업 ETN,KOSPI
291890,KODEX MSCI EM선물(H),KOSPI
321410,KODEX 멀티에셋하이인컴(H),KOSPI
373790,KIWOOM 미국방어배당성장나스닥,KOSPI
005745,크라운해태홀딩스우,KOSPI
476260,HANARO 반도체핵심공정주도주,KOSPI
500057,신한 인버스 2X Russell 2000 ETN,KOSPI
466810,BNK 2차전지양극재,KOSPI
373530,PLUS 신흥국MSCI인버스(합성 H),KOSPI
700018,하나 인버스 2X 코스닥150 선물 ETN,KOSPI
256450,PLUS 심천차이넥스트(합성),KOSPI
580017,KB 인버스 2X S&P 500 선물 ETN,KOSPI
610017,메리츠 인버스 2X 은 선물 ETN(H),KOSPI
469160,ACE 일본반도체,KOSPI
550065,N2 인버스 레버리지 은 선물 ETN(H),KOSPI
487750,BNK 온디바이스AI,KOSPI
411050,ACE 글로벌메타버스테크액티브,KOSPI
570023,한투 인버스 2X S&P500 선물 ETN(H),KOSPI
014825,동원시스템즈우,KOSPI
407300,HANARO Fn골프테마,KOSPI
244660,KODEX 퀄리티Plus,KOSPI
277650,TIGER 코스피중형주,KOSPI
005965,동부건설우,KOSPI
252410,RISE 200선물인버스,KOSPI
004545,깨끗한나라우,KOSPI
485810,TIMEFOLIO 글로벌안티에이징바이오액티브,KOSPI
760011,키움 레버리지 2차전지산업 ETN,KOSPI
476310,RISE 글로벌비만산업TOP2+,KOSPI
292730,FOCUS KRX300,KOSPI
014285,금강공업우,KOSPI
253230,KIWOOM 200선물인버스2X,KOSPI
220130,SOL 차이나강소기업CSI500(합성 H),KOSPI
476000,UNICORN 포스트IPO액티브,KOSPI
486780,HANARO 200선물레버리지1.5X,KOSPI
012205,계양전기우,KOSPI
334690,RISE 팔라듐선물(H),KOSPI
008355,남선알미우,KOSPI
454180,KIWOOM 차이나내수소비TOP CSI,KOSPI
486790,HANARO 코스닥150선물레버리지1.5X,KOSPI
291680,RISE 차이나H선물인버스(H),KOSPI
413220,SOL 차이나태양광CSI(합성),KOSPI
407160,KCGI 테크미디어텔레콤액티브,KOSPI
243890,TIGER 200에너지화학레버리지,KOSPI
253160,PLUS 200선물인버스2X,KOSPI
520011,미래에셋 인버스 원유선물혼합 ETN(H),KOSPI
266550,PLUS 중형주저변동50,KOSPI
009415,태영건설우,KOSPI
346000,HANARO KAP초장기국고채,KOSPI
580040,KB 인버스 2X KOSPI 200 선물 ETN,KOSPI
238670,PLUS 스마트베타Quality채권혼합,KOSPI
280940,KODEX 골드선물인버스(H),KOSPI
011155,CJ씨푸드1우,KOSPI
291620,KIWOOM 코스닥150선물인버스,KOSPI
000227,유유제약2우B,KOSPI
002995,금호건설우,KOSPI
482030,KoAct 테크핵심소재공급망액티브,KOSPI
261060,TIGER 코스닥150IT,KOSPI
580023,KB 인버스 2X 금 선물 ETN(H),KOSPI
500051,신한 인버스 2X S&P500 선물 ETN,KOSPI
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,KOSPI
426330,KIWOOM 미국ETF산업STOXX,KOSPI
488210,KIWOOM K-반도체북미공급망,KOSPI
483030,KIWOOM 미국블록버스터바이오테크의약품+,KOSPI
002785,진흥기업우B,KOSPI
433870,PLUS TDF2050액티브,KOSPI
098560,TIGER 방송통신,KOSPI
306520,HANARO 200선물인버스,KOSPI
004415,서울식품우,KOSPI
433860,PLUS TDF2040액티브,KOSPI
227550,TIGER 200 산업재,KOSPI
306530,HANARO 코스닥150선물레버리지,KOSPI
253240,KIWOOM 200선물인버스,KOSPI
500030,신한 인버스 2X 은 선물 ETN(H),KOSPI
291630,KIWOOM 코스닥150선물레버리지,KOSPI
014915,성문전자우,KOSPI
001525,동양우,KOSPI
001527,동양2우B,KOSPI
407170,KCGI 스마트커머스액티브,KOSPI
580027,KB 인버스 2X 은 선물 ETN(H),KOSPI
002787,진흥기업2우B,KOSPI
334700,RISE 팔라듐선물인버스(H),KOSPI
252000,TIGER 200동일가중,KOSPI
465620,ACE 미국빅테크TOP7 Plus인버스(합성),KOSPI
470310,UNICORN 생성형AI강소기업액티브,KOSPI
145670,ACE 인버스,KOSPI
550045,N2 인버스 레버리지 S&P500 ETN,KOSPI
275750,RISE 코스닥150선물인버스,KOSPI
500038,신한 인버스 2X 금 선물 ETN,KOSPI
412560,TIGER BBIG레버리지,KOSPI
301410,PLUS 코스닥150선물인버스,KOSPI
196170,알테오젠,KOSDAQ
247540,에코프로비엠,KOSDAQ
087010,펩트론,KOSDAQ
086520,에코프로,KOSDAQ
214450,파마리서치,KOSDAQ
028300,HLB,KOSDAQ
277810,레인보우로보틱스,KOSDAQ
141080,리가켐바이오,KOSDAQ
145020,휴젤,KOSDAQ
000250,삼천당제약,KOSDAQ
298380,에이비엘바이오,KOSDAQ
214150,클래시스,KOSDAQ
058470,리노공업,KOSDAQ
950160,코오롱티슈진,KOSDAQ
257720,실리콘투,KOSDAQ
041510,에스엠,KOSDAQ
039030,이오테크닉스,KOSDAQ
035900,JYP Ent.,KOSDAQ
214370,케어젠,KOSDAQ
263750,펄어비스,KOSDAQ
082270,젬백스,KOSDAQ
068760,셀트리온제약,KOSDAQ
403870,HPSP,KOSDAQ
310210,보로노이,KOSDAQ
357780,솔브레인,KOSDAQ
065350,신성델타테크,KOSDAQ
237690,에스티팜,KOSDAQ
140860,파크시스템스,KOSDAQ
240810,원익IPS,KOSDAQ
122870,와이지엔터테인먼트,KOSDAQ
005290,동진쎄미켐,KOSDAQ
096530,씨젠,KOSDAQ
348370,엔켐,KOSDAQ
035760,CJ ENM,KOSDAQ
347850,디앤디파마텍,KOSDAQ
253450,스튜디오드래곤,KOSDAQ
195940,HK이노엔,KOSDAQ
293490,카카오게임즈,KOSDAQ
083650,비에이치아이,KOSDAQ
328130,루닛,KOSDAQ
036930,주성엔지니어링,KOSDAQ
018290,브이티,KOSDAQ
007390,네이처셀,KOSDAQ
095340,ISC,KOSDAQ
178320,서진시스템,KOSDAQ
064760,티씨케이,KOSDAQ
376300,디어유,KOSDAQ
039200,오스코텍,KOSDAQ
078600,대주전자재료,KOSDAQ
358570,지아이이노베이션,KOSDAQ
108490,로보티즈,KOSDAQ
140410,메지온,KOSDAQ
089030,테크윙,KOSDAQ
101490,에스앤에스텍,KOSDAQ
336570,원텍,KOSDAQ
204270,제이앤티씨,KOSDAQ
112040,위메이드,KOSDAQ
086900,메디톡스,KOSDAQ
003380,하림지주,KOSDAQ
098460,고영,KOSDAQ
226950,올릭스,KOSDAQ
323280,태성,KOSDAQ
042000,카페24,KOSDAQ
084370,유진테크,KOSDAQ
160190,하이젠알앤엠,KOSDAQ
036830,솔브레인홀딩스,KOSDAQ
025980,아난티,KOSDAQ
213420,덕산네오룩스,KOSDAQ
225570,넥슨게임즈,KOSDAQ
232140,와이씨,KOSDAQ
067160,SOOP,KOSDAQ
251970,펌텍코리아,KOSDAQ
060370,LS마린솔루션,KOSDAQ
033500,동성화인텍,KOSDAQ
041190,우리기술투자,KOSDAQ
014620,성광벤드,KOSDAQ
281740,레이크머티리얼즈,KOSDAQ
222800,심텍,KOSDAQ
056190,에스에프에이,KOSDAQ
137400,피엔티,KOSDAQ
085660,차바이오텍,KOSDAQ
086450,동국제약,KOSDAQ
044490,태웅,KOSDAQ
445680,큐리옥스바이오시스템즈,KOSDAQ
290650,엘앤씨바이오,KOSDAQ
388720,유일로보틱스,KOSDAQ
067310,하나마이크론,KOSDAQ
460930,현대힘스,KOSDAQ
161580,필옵틱스,KOSDAQ
183300,코미코,KOSDAQ
052400,코나아이,KOSDAQ
214430,아이쓰리시스템,KOSDAQ
082920,비츠로셀,KOSDAQ
218410,RFHIC,KOSDAQ
335890,비올,KOSDAQ
417200,LS머트리얼즈,KOSDAQ
031980,피에스케이홀딩스,KOSDAQ
053800,안랩,KOSDAQ
131970,두산테스나,KOSDAQ
241710,코스메카코리아,KOSDAQ
200670,휴메딕스,KOSDAQ
121600,나노신소재,KOSDAQ
419530,SAMG엔터,KOSDAQ
101730,위메이드맥스,KOSDAQ
033100,제룡전기,KOSDAQ
194480,데브시스터즈,KOSDAQ
030520,한글과컴퓨터,KOSDAQ
006730,서부T&D,KOSDAQ
025320,시노펙스,KOSDAQ
211050,인카금융서비스,KOSDAQ
078130,국일제지,KOSDAQ
319660,피에스케이,KOSDAQ
084110,휴온스글로벌,KOSDAQ
032190,다우데이타,KOSDAQ
060250,NHN KCP,KOSDAQ
102710,이엔에프테크놀로지,KOSDAQ
032820,우리기술,KOSDAQ
222080,씨아이에스,KOSDAQ
023160,태광,KOSDAQ
058970,엠로,KOSDAQ
009520,포스코엠텍,KOSDAQ
119850,지엔씨에너지,KOSDAQ
383310,에코프로에이치엔,KOSDAQ
319400,현대무벡스,KOSDAQ
058610,에스피지,KOSDAQ
440110,파두,KOSDAQ
064260,다날,KOSDAQ
036620,감성코퍼레이션,KOSDAQ
095660,네오위즈,KOSDAQ
215200,메가스터디교육,KOSDAQ
099320,쎄트렉아이,KOSDAQ
036540,SFA반도체,KOSDAQ
189300,인텔리안테크,KOSDAQ
399720,가온칩스,KOSDAQ
053030,바이넥스,KOSDAQ
032500,케이엠더블유,KOSDAQ
059090,미코,KOSDAQ
372320,큐로셀,KOSDAQ
166090,하나머티리얼즈,KOSDAQ
348210,넥스틴,KOSDAQ
080220,제주반도체,KOSDAQ
067630,HLB생명과학,KOSDAQ
047920,HLB제약,KOSDAQ
099190,아이센스,KOSDAQ
272290,이녹스첨단소재,KOSDAQ
078340,컴투스,KOSDAQ
095610,테스,KOSDAQ
074600,원익QnC,KOSDAQ
069080,웹젠,KOSDAQ
052020,에스티큐브,KOSDAQ
025900,동화기업,KOSDAQ
340570,티앤엘,KOSDAQ
036810,에프에스티,KOSDAQ
347700,스피어,KOSDAQ
365340,성일하이텍,KOSDAQ
475830,오름테라퓨틱,KOSDAQ
030530,원익홀딩스,KOSDAQ
015750,성우하이텍,KOSDAQ
314930,바이오다인,KOSDAQ
206650,유바이오로직스,KOSDAQ
389260,대명에너지,KOSDAQ
278280,천보,KOSDAQ
466100,클로봇,KOSDAQ
397030,에이프릴바이오,KOSDAQ
034950,한국기업평가,KOSDAQ
101930,인화정공,KOSDAQ
131290,티에스이,KOSDAQ
448280,에코아이,KOSDAQ
179900,유티아이,KOSDAQ
389650,넥스트바이오메디컬,KOSDAQ
352480,씨앤씨인터내셔널,KOSDAQ
200130,콜마비앤에이치,KOSDAQ
099430,바이오플러스,KOSDAQ
094480,갤럭시아머니트리,KOSDAQ
046890,서울반도체,KOSDAQ
101360,에코앤드림,KOSDAQ
458870,씨어스테크놀로지,KOSDAQ
098070,한텍,KOSDAQ
215600,신라젠,KOSDAQ
215000,골프존,KOSDAQ
127120,제이에스링크,KOSDAQ
101160,월덱스,KOSDAQ
035890,서희건설,KOSDAQ
416180,신성에스티,KOSDAQ
220100,퓨쳐켐,KOSDAQ
045390,대아티아이,KOSDAQ
124500,아이티센글로벌,KOSDAQ
050890,쏠리드,KOSDAQ
102940,코오롱생명과학,KOSDAQ
122640,예스티,KOSDAQ
041960,코미팜,KOSDAQ
093320,케이아이엔엑스,KOSDAQ
437730,삼현,KOSDAQ
462860,더즌,KOSDAQ
304100,솔트룩스,KOSDAQ
065680,우주일렉트로,KOSDAQ
056080,유진로봇,KOSDAQ
171090,선익시스템,KOSDAQ
424870,이뮨온시아,KOSDAQ
194700,노바렉스,KOSDAQ
013030,하이록코리아,KOSDAQ
095500,미래나노텍,KOSDAQ
082800,비보존 제약,KOSDAQ
064550,바이오니아,KOSDAQ
079370,제우스,KOSDAQ
441270,파인엠텍,KOSDAQ
091700,파트론,KOSDAQ
093520,매커스,KOSDAQ
450950,아스테라시스,KOSDAQ
294570,쿠콘,KOSDAQ
041830,인바디,KOSDAQ
228760,지노믹트리,KOSDAQ
094170,동운아나텍,KOSDAQ
253590,네오셈,KOSDAQ
038500,삼표시멘트,KOSDAQ
287840,인투셀,KOSDAQ
484120,도우인시스,KOSDAQ
115180,큐리언트,KOSDAQ
425420,티에프이,KOSDAQ
309710,아이티켐,KOSDAQ
295310,에이치브이엠,KOSDAQ
094360,칩스앤미디어,KOSDAQ
060280,큐렉소,KOSDAQ
108860,셀바스AI,KOSDAQ
472850,폰드그룹,KOSDAQ
083450,GST,KOSDAQ
078160,메디포스트,KOSDAQ
014940,오리엔탈정공,KOSDAQ
043150,바텍,KOSDAQ
100790,미래에셋벤처투자,KOSDAQ
243070,휴온스,KOSDAQ
256840,한국비엔씨,KOSDAQ
317330,덕산테코피아,KOSDAQ
230360,에코마케팅,KOSDAQ
051500,CJ프레시웨이,KOSDAQ
114190,강원에너지,KOSDAQ
045100,한양이엔지,KOSDAQ
455900,엔젤로보틱스,KOSDAQ
107640,한중엔시에스,KOSDAQ
473980,노머스,KOSDAQ
475960,토모큐브,KOSDAQ
200710,에이디테크놀로지,KOSDAQ
389470,인벤티지랩,KOSDAQ
445090,에이직랜드,KOSDAQ
089010,켐트로닉스,KOSDAQ
054950,제이브이엠,KOSDAQ
217270,넵튠,KOSDAQ
084850,아이티엠반도체,KOSDAQ
420770,기가비스,KOSDAQ
003800,에이스침대,KOSDAQ
025770,한국정보통신,KOSDAQ
206640,바디텍메드,KOSDAQ
950170,JTC,KOSDAQ
260970,에스앤디,KOSDAQ
033790,피노,KOSDAQ
204620,글로벌텍스프리,KOSDAQ
136480,하림,KOSDAQ
068240,다원시스,KOSDAQ
481070,에이유브랜즈,KOSDAQ
308430,셀비온,KOSDAQ
144510,지씨셀,KOSDAQ
079940,가비아,KOSDAQ
051980,중앙첨단소재,KOSDAQ
115450,HLB테라퓨틱스,KOSDAQ
176750,듀켐바이오,KOSDAQ
114840,아이패밀리에스씨,KOSDAQ
123330,제닉,KOSDAQ
452450,피아이이,KOSDAQ
053300,한국정보인증,KOSDAQ
402030,코난테크놀로지,KOSDAQ
053610,프로텍,KOSDAQ
031330,에스에이엠티,KOSDAQ
090710,휴림로봇,KOSDAQ
357550,석경에이티,KOSDAQ
092730,네오팜,KOSDAQ
461300,아이스크림미디어,KOSDAQ
018310,삼목에스폼,KOSDAQ
039440,에스티아이,KOSDAQ
013120,동원개발,KOSDAQ
950140,잉글우드랩,KOSDAQ
378340,필에너지,KOSDAQ
035600,KG이니시스,KOSDAQ
267980,매일유업,KOSDAQ
104830,원익머트리얼즈,KOSDAQ
439090,마녀공장,KOSDAQ
418550,제이오,KOSDAQ
051360,토비스,KOSDAQ
151860,KG에코솔루션,KOSDAQ
041020,폴라리스오피스,KOSDAQ
377450,리파인,KOSDAQ
334970,프레스티지바이오로직스,KOSDAQ
058820,CMG제약,KOSDAQ
089980,상아프론테크,KOSDAQ
036890,진성티이씨,KOSDAQ
060720,KH바텍,KOSDAQ
290690,소룩스,KOSDAQ
237880,클리오,KOSDAQ
048410,현대바이오,KOSDAQ
265520,AP시스템,KOSDAQ
049070,인탑스,KOSDAQ
078020,LS증권,KOSDAQ
067080,대화제약,KOSDAQ
476060,온코닉테라퓨틱스,KOSDAQ
252990,샘씨엔에스,KOSDAQ
394280,오픈엣지테크놀로지,KOSDAQ
356860,티엘비,KOSDAQ
489460,바이오비쥬,KOSDAQ
138610,나이벡,KOSDAQ
036220,오상헬스케어,KOSDAQ
310200,애니플러스,KOSDAQ
033640,네패스,KOSDAQ
027360,아주IB투자,KOSDAQ
338220,뷰노,KOSDAQ
023410,유진기업,KOSDAQ
086390,유니테스트,KOSDAQ
393890,더블유씨피,KOSDAQ
090360,로보스타,KOSDAQ
298830,슈어소프트테크,KOSDAQ
108380,대양전기공업,KOSDAQ
372170,윤성에프앤씨,KOSDAQ
182400,엔케이맥스,KOSDAQ
179290,엠아이텍,KOSDAQ
039840,디오,KOSDAQ
089970,브이엠,KOSDAQ
475400,씨메스,KOSDAQ
256940,킵스파마,KOSDAQ
199820,제일일렉트릭,KOSDAQ
121800,비덴트,KOSDAQ
034810,해성산업,KOSDAQ
064820,케이프,KOSDAQ
067390,아스트,KOSDAQ
255220,SG,KOSDAQ
254490,미래반도체,KOSDAQ
389020,자람테크놀로지,KOSDAQ
348340,뉴로메카,KOSDAQ
457550,우진엔텍,KOSDAQ
065660,안트로젠,KOSDAQ
150840,인트로메딕,KOSDAQ
182360,큐브엔터,KOSDAQ
270520,앱트뉴로사이언스,KOSDAQ
048870,시너지이노베이션,KOSDAQ
110990,디아이티,KOSDAQ
236200,슈프리마,KOSDAQ
114810,한솔아이원스,KOSDAQ
036030,케이티알파,KOSDAQ
096040,이트론,KOSDAQ
199800,툴젠,KOSDAQ
035810,이지홀딩스,KOSDAQ
115310,인포바인,KOSDAQ
099440,스맥,KOSDAQ
376900,로킷헬스케어,KOSDAQ
304360,에스바이오메딕스,KOSDAQ
023760,한국캐피탈,KOSDAQ
900290,GRT,KOSDAQ
060150,인선이엔티,KOSDAQ
024850,HLB이노베이션,KOSDAQ
216080,제테마,KOSDAQ
144960,뉴파워프라즈마,KOSDAQ
121440,골프존홀딩스,KOSDAQ
047560,이스트소프트,KOSDAQ
061970,LB세미콘,KOSDAQ
043370,피에이치에이,KOSDAQ
371950,풍원정밀,KOSDAQ
080160,모두투어,KOSDAQ
126700,하이비젼시스템,KOSDAQ
208340,파멥신,KOSDAQ
168360,펨트론,KOSDAQ
190510,나무가,KOSDAQ
036560,KZ정밀,KOSDAQ
148150,세경하이테크,KOSDAQ
118990,모트렉스,KOSDAQ
119610,인터로조,KOSDAQ
036800,나이스정보통신,KOSDAQ
101970,우양에이치씨,KOSDAQ
463020,뉴엔AI,KOSDAQ
123860,아나패스,KOSDAQ
042370,비츠로테크,KOSDAQ
036200,유니셈,KOSDAQ
033340,좋은사람들,KOSDAQ
095700,제넥신,KOSDAQ
068930,디지털대성,KOSDAQ
240550,동방메디컬,KOSDAQ
073010,케이에스피,KOSDAQ
293780,압타바이오,KOSDAQ
092040,아미코젠,KOSDAQ
005710,대원산업,KOSDAQ
288330,브릿지바이오테라퓨틱스,KOSDAQ
323990,박셀바이오,KOSDAQ
452430,사피엔반도체,KOSDAQ
263720,디앤씨미디어,KOSDAQ
077360,덕산하이메탈,KOSDAQ
057880,푸른소나무,KOSDAQ
100120,뷰웍스,KOSDAQ
356680,엑스게이트,KOSDAQ
032620,유비케어,KOSDAQ
476040,오가노이드사이언스,KOSDAQ
051370,인터플렉스,KOSDAQ
054210,이랜텍,KOSDAQ
468530,프로티나,KOSDAQ
117730,티로보틱스,KOSDAQ
230240,에치에프알,KOSDAQ
036190,금화피에스시,KOSDAQ
035080,그래디언트,KOSDAQ
005160,동국산업,KOSDAQ
136150,원일티엔아이,KOSDAQ
360070,탑머티리얼,KOSDAQ
086890,이수앱지스,KOSDAQ
042420,네오위즈홀딩스,KOSDAQ
017890,한국알콜,KOSDAQ
038390,레드캡투어,KOSDAQ
112290,와이씨켐,KOSDAQ
214180,헥토이노베이션,KOSDAQ
459510,나우로보틱스,KOSDAQ
174900,앱클론,KOSDAQ
362320,청담글로벌,KOSDAQ
158430,아톤,KOSDAQ
234030,싸이닉솔루션,KOSDAQ
484810,티엑스알로보틱스,KOSDAQ
458650,성우,KOSDAQ
092130,이크레더블,KOSDAQ
079960,동양이엔피,KOSDAQ
067280,멀티캠퍼스,KOSDAQ
104460,디와이피엔에프,KOSDAQ
205500,넥써쓰,KOSDAQ
086820,바이오솔루션,KOSDAQ
368770,파이버프로,KOSDAQ
092460,한라IMS,KOSDAQ
046440,KG모빌리언스,KOSDAQ
394800,쓰리빌리언,KOSDAQ
102120,어보브반도체,KOSDAQ
285490,노바텍,KOSDAQ
270660,에브리봇,KOSDAQ
089890,코세스,KOSDAQ
464080,에스오에스랩,KOSDAQ
432720,퀄리타스반도체,KOSDAQ
307750,국전약품,KOSDAQ
065710,서호전기,KOSDAQ
950130,엑세스바이오,KOSDAQ
018000,유니슨,KOSDAQ
109740,디에스케이,KOSDAQ
482630,삼양엔씨켐,KOSDAQ
024810,이화전기,KOSDAQ
083930,아바코,KOSDAQ
053580,웹케시,KOSDAQ
037460,삼지전자,KOSDAQ
054450,텔레칩스,KOSDAQ
083310,엘오티베큠,KOSDAQ
380550,뉴로핏,KOSDAQ
019210,와이지-원,KOSDAQ
126600,BGF에코머티리얼즈,KOSDAQ
